"compound_name","filename","voltage","MS2"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"51.20481, 4819; 58.11949, 5367; 64.96902, 16146; 67.55892, 4720; 79.95615, 1678699; 80.96397, 104197; 91.29312, 5188; 94.02882, 9326; 102.54153, 5165; 108.02051, 22357; 111.93636, 39946; 111.9685, 6017; 112.90746, 5961; 124.27153, 5567; 137.03885, 5613; 137.93965, 14126; 138.02203, 1554942; 147.36057, 5242; 153.75356, 4991"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",50,"50.54486, 4789; 52.87054, 4051; 54.46148, 4474; 64.96901, 18179; 65.16138, 4910; 68.67522, 4901; 69.50871, 4491; 75.89534, 5792; 79.05784, 4679; 79.95614, 2453067; 80.96397, 119787; 81.03662, 5144; 81.24028, 4739; 92.68637, 4782; 94.02869, 9692; 108.02049, 23474; 111.93632, 44867; 123.81455, 5739; 138.02205, 700078; 152.77281, 5355; 153.70844, 5492; 52.93811, 3355; 56.52818, 3419; 69.531, 3820; 79.95616, 736102; 80.96396, 41061; 84.26552, 3991; 94.02872, 3971; 103.40337, 4204; 108.02056, 22391; 111.93636, 44434; 121.7412, 3530; 136.46188, 3686; 137.8653, 4480; 138.02232, 204055"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"54.84739, 5154; 56.4552, 4760; 56.70777, 5307; 57.03677, 4813; 57.51178, 5325; 63.21684, 5167; 64.96899, 6579; 66.88607, 5680; 71.51292, 4989; 79.95615, 3302450; 80.88662, 4447; 80.96394, 41694; 81.16891, 5134; 96.13135, 6587; 105.44194, 5456; 115.54848, 5336; 116.67728, 5770; 140.9614, 5333"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"52.52555, 4351; 63.74075, 5379; 64.96902, 11416; 71.62059, 5050; 73.6346, 4411; 79.95614, 1523424; 80.96394, 110557; 84.99773, 4763; 94.02881, 6533; 96.37998, 4344; 108.02053, 14471; 111.93626, 48463; 111.94582, 5022; 123.4519, 4822; 124.03039, 5598; 124.81912, 5274; 137.93939, 15969; 138.02199, 1515013; 154.39084, 5633; 154.4213, 4947; 56.21216, 3694; 63.07679, 3325; 67.9805, 3867; 79.95615, 461687; 80.96397, 42657; 94.02879, 7984; 95.67142, 4153; 105.14329, 4073; 108.02072, 11292; 110.64033, 3594; 111.93637, 37459; 129.39326, 3390; 137.93964, 13286; 138.02211, 417059; 140.65112, 3624"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"53.12752, 3255; 55.68252, 3301; 59.41593, 3535; 60.71659, 3385; 79.95614, 463183; 80.96397, 32609; 94.02866, 5580; 108.02058, 15281; 111.9363, 27421; 134.2527, 4621; 137.93947, 8704; 138.02211, 419354; 144.25136, 3660; 149.06204, 3426; 51.46059, 4721; 51.52693, 4533; 56.46796, 4196; 57.52282, 4149; 64.82628, 4924; 64.96896, 14257; 79.26576, 5279; 79.95613, 1484719; 80.96391, 97489; 94.02868, 8819; 100.3791, 4500; 108.02058, 16289; 111.93629, 37251; 137.93964, 13135; 138.02202, 1286638; 138.06593, 5076"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",50,"62.16194, 4198; 64.96898, 7988; 67.7419, 3773; 70.00908, 3488; 74.5045, 3327; 79.11009, 3736; 79.95614, 852348; 80.96397, 47701; 86.43448, 3742; 94.02879, 6440; 108.02051, 17956; 111.93636, 48244; 137.93947, 3967; 138.02208, 237725; 141.92638, 4104; 155.94624, 3734; 51.35613, 4507; 59.46004, 4151; 61.06164, 3954; 63.02496, 4152; 64.96904, 12655; 65.70994, 4355; 66.18816, 4294; 68.13853, 4098; 69.99083, 3898; 79.95614, 2230377; 80.61913, 4824; 80.96394, 107445; 81.1429, 4300; 88.44303, 4418; 93.563, 4433; 104.32306, 5196; 105.51006, 3952; 106.2971, 4214; 108.02054, 21780; 111.93626, 46442; 134.84451, 5090; 138.02203, 605862; 141.43153, 4145"
"Amino Propanesulfonic Acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",100,"57.06838, 5428; 63.22868, 4946; 64.13955, 4903; 64.969, 7775; 66.42542, 4715; 70.34232, 4839; 77.96819, 4839; 79.95615, 3478322; 80.96393, 50132; 83.06042, 5222; 93.67056, 5523; 100.73118, 5847; 104.60614, 5319; 104.6847, 4753; 108.02061, 6431; 110.46227, 4878; 111.93627, 13615"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"51.11829, 4030; 51.26622, 3281; 62.3559, 3509; 75.80478, 3775; 78.95782, 1131672; 83.50721, 3882; 90.63469, 3388; 96.96841, 316444; 103.86007, 3945; 134.04622, 27846; 138.97891, 6204; 150.97913, 25301; 185.76401, 3601; 192.98965, 7546; 211.00073, 36433; 216.08223, 76443; 249.79422, 4071; 301.65558, 8381; 304.83719, 4285; 346.05588, 261211; 366.01617, 3698"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"52.0484, 4405; 53.95814, 4690; 57.42456, 3683; 64.76725, 3775; 70.00849, 3813; 78.95784, 2353055; 93.17068, 3826; 95.15804, 4056; 96.96844, 693027; 104.94572, 4646; 124.05786, 4751; 127.19386, 4223; 128.17812, 3941; 134.04616, 195487; 135.06602, 3813; 138.97923, 31652; 150.0094, 4018; 150.97925, 48243; 162.19623, 4257; 174.8924, 4061; 192.99013, 6506; 211.00079, 10512; 227.3714, 10986; 337.98715, 4851; 346.05612, 10041; 369.37997, 4880"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",50,"56.23365, 3404; 61.9831, 3842; 63.28892, 3829; 65.85783, 3144; 68.666, 3689; 78.95783, 717306; 79.30253, 3382; 95.66224, 3338; 96.96843, 145466; 107.03515, 6123; 116.17904, 3243; 134.04614, 72844; 138.97893, 6662; 142.76433, 4000; 167.59807, 3281; 178.74326, 3469; 225.22652, 3777; 227.36795, 5834; 227.37953, 5148; 351.9985, 4251; 58.3056, 3874; 62.9629, 9299; 71.49638, 3936; 72.2954, 3892; 78.95783, 2626453; 83.41586, 3504; 83.92928, 3845; 96.96844, 564524; 98.87621, 3942; 105.24174, 4432; 107.03514, 14068; 116.37965, 3638; 129.35924, 3866; 131.15331, 4384; 134.04619, 287361; 138.97934, 11574; 150.97917, 19686; 161.79916, 3700; 227.36705, 4770; 227.37901, 8134; 241.92062, 3995; 299.14642, 3908; 340.18411, 4556; 348.91113, 4794"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"62.6777, 3614; 62.96285, 27696; 64.80022, 4059; 65.01328, 16845; 67.16068, 3486; 71.07663, 4155; 78.95782, 2608115; 79.51147, 3300; 92.02421, 46941; 96.96835, 53926; 99.17434, 3658; 103.63592, 3844; 107.03513, 131951; 133.27255, 4347; 134.04613, 92680; 171.04214, 3895; 177.07312, 3740; 179.50728, 3916; 185.87422, 3685; 227.34673, 5884; 227.36038, 8819; 252.76398, 4621; 283.38931, 4009; 304.76913, 4186; 360.59036, 3825"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"61.88385, 3393; 63.54435, 4063; 64.25517, 3947; 64.56341, 4590; 75.91051, 3862; 78.95782, 1341356; 83.6717, 4042; 90.67045, 3794; 96.96841, 386345; 107.41231, 3927; 125.1819, 3794; 134.04616, 34938; 137.56544, 3697; 138.97919, 14820; 150.97913, 30165; 160.22737, 4285; 181.50606, 4612; 192.98978, 14829; 211.00067, 44331; 216.03899, 6213; 216.04903, 7160; 216.06053, 57792; 216.0752, 21152; 216.08505, 7608; 216.09512, 5332; 245.96518, 3964; 272.62869, 3703; 300.60764, 3723; 301.65213, 5036; 301.67117, 8569; 346.05579, 381242"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"53.27838, 3562; 54.13162, 4447; 54.90753, 3668; 56.29779, 4055; 56.44931, 3853; 68.18981, 3892; 69.67484, 4163; 78.95782, 2633504; 85.52945, 3874; 91.00203, 3936; 96.96841, 810086; 101.08121, 4030; 107.0351, 4136; 132.34943, 4219; 134.04613, 227102; 138.97916, 35186; 150.9792, 65808; 153.94301, 3776; 158.71011, 4443; 158.75551, 4571; 180.25146, 5115; 192.99033, 12912; 211.0007, 13705; 219.46466, 38866; 232.87288, 4316; 278.66788, 4367; 346.05551, 17185"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",50,"52.31014, 4560; 55.15408, 3575; 59.05099, 4055; 61.37547, 4429; 62.18576, 3671; 62.96283, 6958; 66.87372, 3954; 69.04314, 3817; 71.3073, 3732; 78.95782, 2785729; 93.60336, 4248; 96.96842, 573099; 107.0351, 15722; 117.54008, 3840; 123.77216, 4149; 134.04613, 292816; 138.97919, 16410; 142.79492, 4057; 150.97926, 15658; 165.66156, 5137; 186.78191, 3735; 205.69054, 4443; 207.18599, 3881; 209.75716, 4498; 212.62334, 3870; 227.3427, 6544; 227.35574, 9326; 265.78964, 4800; 338.28937, 4451; 339.42172, 4399"
"Adenosine monophosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",100,"51.92185, 3665; 62.96288, 22971; 65.01321, 13941; 76.41987, 3587; 78.95782, 2747434; 84.55087, 4284; 92.02421, 49645; 96.96844, 54876; 104.36485, 3992; 107.03512, 135023; 111.65426, 4213; 123.19633, 4348; 134.04063, 6814; 134.04614, 105297; 227.35513, 8073; 227.36705, 5107; 259.98587, 4683; 277.48383, 4665; 345.64182, 4207; 348.25076, 4380"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"51.06165, 3451; 60.11372, 3292; 62.28185, 3538; 68.7366, 3850; 70.1813, 4214; 78.95794, 6441; 84.3562, 3230; 88.06983, 4143; 107.45226, 3106; 119.19307, 3794; 130.63075, 3680; 158.92453, 96039; 176.93538, 16109; 227.38878, 7126; 236.89166, 3433; 314.26749, 3806; 408.01028, 18427; 505.98691, 22392"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"50.94266, 3211; 52.28906, 3573; 52.8805, 3275; 55.78649, 3766; 61.01733, 3400; 69.94863, 3894; 78.95783, 92078; 96.96848, 4862; 134.04617, 24890; 155.26477, 3611; 158.92445, 144282; 162.88858, 3521; 176.935, 7571; 200.9024, 3537; 214.70667, 4200; 214.75082, 4451; 227.38979, 5031; 227.40195, 8308; 229.91992, 4235; 234.21964, 3502; 272.95767, 4448; 296.54291, 3660; 309.87549, 3591; 323.91608, 3921"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"53.02189, 3373; 54.63587, 3706; 57.65653, 3215; 58.51645, 3612; 58.98052, 3274; 60.31607, 3227; 62.96294, 3713; 77.51077, 3944; 78.95783, 395440; 81.43729, 3388; 92.02429, 4044; 99.26401, 3203; 107.03508, 4829; 121.95335, 3824; 131.84424, 3594; 134.04633, 5722; 158.9247, 4085; 202.88132, 3744; 204.73016, 3527; 227.37932, 8473; 311.26483, 3609; 313.35724, 3803; 461.81412, 3583"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"64.4082, 3978; 78.95778, 4295; 92.25452, 3597; 101.60511, 4104; 104.7829, 4096; 124.4074, 3426; 135.466, 3513; 137.48679, 3550; 142.2065, 3595; 158.92447, 118751; 160.86967, 3636; 166.0862, 3878; 176.93478, 22323; 199.33383, 3746; 227.3577, 6713; 227.37006, 5866; 233.69878, 3130; 246.58353, 3186; 247.6488, 3810; 265.12946, 4065; 269.32132, 3928; 408.01144, 25072; 413.63614, 3766; 435.45239, 3452; 451.72714, 3651; 505.98907, 23588; 530.32996, 3477"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"50.24445, 3464; 75.93387, 3484; 78.95785, 93417; 99.02033, 3466; 99.1224, 3381; 102.60241, 3906; 124.02089, 3480; 126.3256, 3432; 130.45644, 3853; 134.04617, 28517; 158.92451, 185184; 167.6852, 4022; 174.97923, 5035; 176.93503, 16714; 186.18169, 3495; 256.35745, 3419; 272.95694, 9081; 450.06396, 3860; 456.05679, 3830; 471.44604, 3651; 512.27222, 3974"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",50,"62.50651, 3417; 66.03463, 3898; 72.11304, 3436; 72.67419, 3171; 77.3109, 3049; 78.95785, 203595; 134.0462, 39955; 158.92447, 157404; 166.55493, 3525; 174.97932, 4651; 184.88829, 3773; 190.53873, 3914; 191.68907, 4102; 227.34802, 7384; 327.57333, 3633; 360.198, 3941; 418.28775, 4193; 463.23428, 3708; 492.45227, 4022"
"Adenosine triphosphate","210204_Std_4uMStdsMix2InH2O_neg2.mzML",100,"53.10576, 3328; 61.69983, 3177; 62.96289, 6616; 78.95786, 457793; 87.23422, 3441; 93.35049, 3516; 100.38619, 3149; 107.03502, 8456; 108.38454, 3375; 134.04628, 7542; 173.59288, 4995; 195.21997, 3407; 201.0927, 4301; 221.24457, 3911; 227.35211, 5710; 227.3634, 5419; 227.95949, 3348; 230.40863, 4199; 247.2189, 3520; 486.44022, 4230; 513.12946, 4350; 526.80603, 4876"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg1.mzML",20,"52.53746, 3288; 53.01364, 3161; 57.0099, 3163; 58.83502, 3063; 66.80716, 3526; 74.02355, 100466; 78.23917, 3547; 99.92456, 4143; 100.07549, 4819; 113.89422, 3435; 114.75587, 3380; 125.92599, 3305; 144.05542, 8628; 144.0658, 7007; 155.72827, 3939; 72.04436, 8401; 74.02354, 958745; 76.66408, 3310; 76.79472, 4017; 84.04424, 9392; 98.05991, 6050; 99.92474, 7431; 100.07565, 68618; 119.24446, 3946; 144.05606, 4300; 144.06567, 55999; 145.5892, 3828; 150.85005, 4380"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg1.mzML",35,"50.00019, 2967; 50.04833, 3496; 51.04496, 3797; 56.99881, 3065; 58.37546, 3051; 61.09581, 3436; 61.97458, 3648; 65.44604, 3496; 74.02355, 348802; 90.93319, 3829; 91.04599, 3443; 99.70682, 3430; 99.92452, 4441; 100.07561, 21036; 127.31574, 3401; 139.74586, 3514; 144.05566, 15563; 144.06564, 22790; 63.12152, 3310; 63.30134, 3506; 63.47012, 3632; 63.66795, 3279; 67.25156, 3706; 69.88984, 3559; 72.17556, 3173; 74.02354, 118024; 78.77296, 3504; 78.95907, 3574; 99.25143, 3576; 99.42671, 3313; 99.92469, 4728; 100.07571, 7702; 120.8728, 3213; 144.05573, 12728; 144.06563, 8219; 144.10999, 4527; 155.20912, 3556"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg1.mzML",50,"61.01616, 3517; 67.873, 3479; 72.04424, 7313; 74.02355, 346181; 77.2135, 3489; 79.49471, 3711; 84.04438, 5678; 88.16364, 3515; 99.9247, 7861; 100.07562, 25032; 119.18295, 3589; 144.0558, 5510; 63.17333, 3885; 63.25731, 3722; 64.24731, 3335; 65.8083, 3560; 74.02354, 79042; 97.12486, 3409; 99.92456, 8948; 100.07549, 7012; 129.18864, 3461; 130.41316, 3615; 144.433, 3625; 164.44547, 3523"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg1.mzML",100,"58.80668, 3249; 72.3953, 3222; 74.02355, 82386; 77.42383, 3500; 84.04424, 4023; 87.05215, 3367; 89.55692, 3296; 90.47472, 4051; 91.28661, 3424; 99.92477, 4327; 112.91047, 3450; 113.23667, 3137; 125.86673, 4396; 144.16023, 3236; 146.27583, 3581; 147.74411, 3490; 162.97131, 3411"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg2.mzML",20,"51.11171, 3105; 51.46798, 3284; 52.90278, 3169; 57.03342, 4221; 65.81193, 3782; 67.87685, 3703; 72.0443, 9511; 74.02354, 1029284; 74.7633, 3373; 84.02725, 3742; 84.04417, 6972; 87.88914, 3465; 97.56622, 3419; 98.05989, 8931; 99.92394, 3450; 100.07558, 69870; 100.07906, 5120; 107.37688, 3654; 108.82664, 4006; 110.64711, 3617; 114.03381, 3803; 126.05519, 3989; 136.40204, 3487; 144.05606, 4518; 144.06563, 68070; 146.43913, 3582"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg2.mzML",35,"52.27353, 3195; 53.60949, 3382; 57.28386, 3813; 62.36224, 3334; 69.55467, 3502; 69.55716, 3322; 74.02355, 109252; 74.86795, 3350; 75.46989, 3498; 75.71677, 3616; 79.40568, 3278; 80.26584, 3289; 81.68165, 3343; 83.05952, 3323; 97.6681, 3387; 99.0854, 3363; 99.92464, 3363; 100.07558, 12325; 107.3487, 3860; 109.97532, 3719; 112.38323, 3424; 114.95883, 3410; 124.01943, 4527; 137.38124, 3961; 144.05597, 10533; 144.06578, 5122; 144.11035, 4095; 52.10733, 3321; 55.96264, 3915; 56.05738, 3443; 58.62623, 3289; 60.31312, 3183; 62.40348, 3043; 63.15211, 3528; 74.02354, 311197; 74.65968, 3726; 77.41573, 2988; 81.4407, 3501; 90.98108, 4229; 100.07582, 17436; 107.02704, 3662; 118.73149, 3986; 144.05585, 8535; 144.06544, 21553; 144.11014, 4089"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg2.mzML",50,"53.06762, 3695; 55.49075, 3100; 55.73584, 3031; 67.42882, 3277; 74.02354, 71951; 77.08382, 3552; 98.33731, 3115; 117.99478, 3390; 134.95439, 4240; 137.77353, 3983; 141.34061, 3137; 144.05544, 7001; 151.36374, 3786; 62.9974, 3625; 64.74861, 3470; 65.51606, 3612; 66.49848, 3186; 71.53819, 3767; 74.02354, 310293; 75.23544, 3671; 75.36913, 3602; 84.0441, 5517; 96.96201, 3804; 98.43791, 3269; 99.9245, 5807; 100.07556, 15740; 109.78264, 4215; 112.13434, 3208; 122.37018, 3992; 129.26283, 4520; 137.92909, 3636; 144.0554, 5000; 148.25632, 3337"
"Butyrylglycine","210204_Std_4uMStdsMix1InH2O_neg2.mzML",100,"54.51076, 3034; 57.52335, 4105; 57.64687, 3697; 74.02355, 68783; 88.06026, 3442; 96.15726, 3614; 99.92441, 3877; 107.28261, 3654; 114.33866, 3330; 120.36932, 3768; 139.17644, 3601; 161.44006, 3792"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"54.26159, 8902; 56.55806, 8564; 66.52237, 8399; 72.37042, 9388; 78.9578, 179361; 82.22445, 8963; 96.96821, 28531; 130.56332, 9018; 134.04611, 1084173; 165.63812, 9522; 176.6646, 10369; 216.31789, 87940; 216.33112, 96551; 219.83949, 9653; 252.03654, 9738; 328.04523, 1166059"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"53.9413, 7788; 72.37567, 6327; 73.28172, 8930; 78.95783, 1077964; 80.97348, 7861; 94.39427, 6789; 95.5814, 6556; 96.54234, 7511; 96.96849, 87503; 97.26264, 6353; 97.26675, 6690; 107.03508, 20848; 107.4344, 7105; 131.45445, 6650; 134.04613, 3896141; 134.98398, 45596; 146.77913, 6863; 148.8736, 6671; 157.16289, 7192; 162.97926, 8221; 174.9791, 10323; 192.99004, 37650; 227.37555, 14318; 227.38629, 7227; 299.1142, 7111; 328.04532, 232431; 333.28897, 6867; 57.41414, 6979; 58.15396, 7190; 61.70599, 7376; 62.96287, 8500; 64.3597, 7357; 76.11928, 8672; 78.95781, 1023831; 80.44938, 6951; 96.96838, 77911; 107.03512, 21163; 126.79333, 7834; 134.04611, 3972811; 134.98407, 47139; 142.87387, 7096; 144.33635, 8628; 162.15225, 7250; 173.06081, 8164; 174.97929, 9393; 192.98996, 36570; 208.24501, 8156; 217.54253, 9134; 219.37614, 32072; 219.38966, 51634; 219.75377, 7903; 250.27797, 7735; 263.97226, 8388; 328.04529, 227903"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg1.mzML",50,"51.26233, 8450; 51.80255, 7344; 52.20219, 8143; 62.96289, 9703; 64.91403, 8370; 70.1339, 8544; 75.08443, 7532; 78.95782, 1773825; 80.95805, 8209; 80.97353, 25753; 85.25202, 8801; 92.02413, 19635; 96.96846, 107528; 107.03515, 171642; 111.89016, 8287; 115.90615, 11116; 120.96833, 9733; 134.0462, 3771408; 134.98418, 75984; 146.95193, 8802; 208.98511, 9420; 227.37225, 14397; 227.38391, 12165; 300.80612, 7617; 329.90823, 9217"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"53.68341, 8024; 56.69275, 7692; 60.41066, 7241; 62.96288, 55201; 65.01328, 90222; 66.00829, 8626; 67.76289, 8310; 68.02409, 26359; 75.42286, 6748; 76.92263, 6761; 78.95781, 2408537; 80.02419, 16876; 80.24033, 7027; 80.97356, 10194; 91.25253, 8178; 92.02422, 327694; 96.96836, 12996; 107.03514, 779080; 119.00225, 7273; 134.04616, 506337; 147.07672, 7907; 153.4696, 8330; 163.76167, 8127; 167.40381, 7075; 184.56296, 7521; 214.37822, 7581; 227.37917, 21751; 245.47525, 7439; 262.96854, 9587; 326.20547, 8013"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"56.54831, 8088; 60.17592, 9998; 62.41243, 8923; 67.19934, 7815; 68.18378, 10550; 72.49711, 8445; 76.16985, 8313; 78.95783, 155070; 93.61099, 10518; 96.96828, 19854; 134.04614, 983150; 174.10435, 9178; 186.79195, 9384; 192.9897, 21595; 198.36598, 8507; 216.87592, 152532; 233.90286, 9431; 264.09723, 10143; 328.04538, 1094578; 51.2144, 6309; 55.41516, 6170; 71.42302, 5976; 77.32228, 6135; 78.95785, 158170; 78.96049, 8656; 96.15906, 6641; 96.96843, 10088; 105.39804, 7086; 108.55446, 7007; 111.95873, 6431; 133.95638, 7368; 134.04616, 853669; 152.72816, 6658; 154.99019, 6326; 192.99014, 14267; 216.86783, 6724; 216.87828, 108429; 239.14513, 7944; 263.46658, 6300; 301.67551, 10173; 328.04535, 918187"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"53.79796, 6898; 56.47351, 7051; 69.30132, 7438; 72.90479, 6978; 78.95784, 1063050; 80.97346, 12350; 89.5065, 6688; 96.96841, 78192; 97.13051, 8206; 104.81834, 8097; 107.03525, 22208; 109.34602, 8111; 122.12045, 8075; 134.04616, 3948086; 134.9843, 40595; 144.51762, 6501; 151.31752, 6832; 174.97997, 10895; 186.73091, 8366; 192.98987, 40010; 227.36142, 19059; 231.2632, 7582; 305.24933, 7429; 328.04553, 242365; 329.67902, 8808; 51.72084, 5813; 54.96595, 7029; 56.47833, 7065; 60.02164, 6643; 78.95783, 996496; 80.97349, 20636; 82.28397, 6946; 93.12428, 6404; 96.96839, 72041; 107.03523, 16226; 131.8062, 6225; 134.04611, 3754454; 134.98413, 49209; 142.4575, 6673; 145.18311, 6325; 147.49004, 6574; 160.98772, 6948; 174.97957, 13335; 175.53329, 7629; 183.1964, 6612; 192.99049, 36819; 200.66696, 6483; 210.39105, 7001; 219.3768, 61392; 274.87756, 6854; 275.90872, 7401; 290.31775, 6772; 305.19711, 7002; 328.04526, 220758"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg2.mzML",50,"53.25265, 6428; 62.02917, 7201; 62.4512, 7511; 62.96284, 8005; 78.61517, 6236; 78.95782, 1438192; 80.97353, 12109; 92.0242, 22697; 94.40649, 7055; 96.9684, 67070; 107.03518, 135487; 130.10353, 6823; 134.04613, 2924446; 134.98409, 51687; 143.43159, 6426; 192.99017, 9944; 205.69629, 7937; 212.77997, 7600; 213.1097, 6998; 227.36624, 11224; 227.37915, 14593; 242.76282, 6990; 255.51132, 6365; 58.48625, 6799; 62.04172, 8390; 62.96278, 9871; 65.10828, 6497; 78.67917, 6777; 78.95783, 1694696; 80.05729, 6589; 80.97354, 14279; 86.83707, 6537; 92.02417, 31659; 96.96841, 92706; 102.32793, 6788; 107.03516, 143735; 107.52711, 6676; 114.36433, 6923; 134.04613, 3423284; 134.98413, 63740; 155.25684, 6867; 182.882, 7445; 210.29402, 6631; 227.3804, 12763; 274.95547, 7050; 321.02585, 7853; 328.04477, 8843"
"3',5'-Cyclic AMP","210204_Std_4uMStdsMix2InH2O_neg2.mzML",100,"53.77934, 7122; 53.92908, 7688; 55.70798, 7019; 62.96292, 51088; 65.01324, 85629; 66.9369, 7620; 67.4892, 7975; 68.02424, 19894; 74.77893, 7064; 78.95783, 2098224; 80.02429, 16600; 83.25721, 7581; 92.02421, 269254; 96.96831, 9264; 107.03516, 689175; 108.3349, 7347; 134.04614, 475703; 163.56113, 7730; 181.52435, 7224; 222.03127, 7050; 227.3766, 19995; 249.10948, 8264; 334.3306, 8820; 51.72092, 7709; 58.01085, 6044; 62.03395, 7089; 62.47449, 6783; 62.96283, 48165; 65.01327, 108655; 67.39942, 6568; 68.02424, 35255; 68.505, 6552; 78.95782, 2532126; 80.02422, 26256; 80.97339, 7295; 82.63612, 7121; 84.6193, 8462; 92.02421, 344769; 107.03516, 808188; 113.01785, 6398; 120.21847, 6393; 122.15851, 6842; 127.77161, 7936; 134.04616, 549932; 144.48242, 7129; 145.98247, 6960; 176.12358, 6526; 227.36955, 8990; 227.38139, 11537; 256.23621, 7669"
"3',5'-Cyclic GMP","210204_Std_4uMStdsMix1InH2O_neg1.mzML",NA,NA
"3',5'-Cyclic GMP","210204_Std_4uMStdsMix1InH2O_neg2.mzML",NA,NA
"3',5'-Cyclic GMP","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"50.51038, 19601; 50.52283, 24613; 52.73441, 18650; 53.07685, 19276; 56.29755, 25269; 63.53669, 21692; 68.19804, 21981; 78.09913, 21851; 78.95782, 767761; 96.96838, 162617; 97.5025, 28642; 116.1052, 21472; 131.18497, 26077; 144.97603, 24623; 146.24779, 22281; 150.04115, 1593408; 200.52104, 22843; 219.83939, 21928; 221.49336, 72210; 221.50633, 57812; 263.9231, 23264; 296.9068, 26344; 344.04022, 3092625; 362.08612, 25802"
